Date Collected,State,County,City,Facility Name,State Facility Type,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment
20201104,OH,Scioto,,Hillview,Nursing Home,Nursing Home,,,,,,,,15,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Scioto,,Portsmouth Health and Rehab,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Scioto,,Resthaven,Nursing Home,Nursing Home,,,,,,,,2,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Scioto,,River Run Healthcare of Franklin Furnace,Nursing Home,Nursing Home,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Scioto,,Rosemount Pavilion,Nursing Home,Nursing Home,,,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Seneca,,Autumnwood Care Center,Nursing Home,Nursing Home,,,,,,,,5,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Seneca,,Elmwood At The Shawhan,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Seneca,,Good Shepherd,Nursing Home,Nursing Home,,,,,,,,2,,,,13,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Seneca,,St Catherine's Manor of Fostoria,Nursing Home,Nursing Home,,,,,,,,30,,,,21,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Seneca,,St Francis,Nursing Home,Nursing Home,,,,,,,,4,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Seneca,,Tiffin Developmental Center,Nursing Home,Nursing Home,,,,,,,,2,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Seneca,,Tiffin Rehabilitation Center,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Seneca,,Willows of Tiffin,Nursing Home,Nursing Home,,,,,,,,10,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Shelby,,OHIO LIVING,Nursing Home,Nursing Home,,,,,,,,21,,,,31,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Shelby,,SHELBY SKILLED NURSING AND REHABILITATION,Nursing Home,Nursing Home,,,,,,,,11,,,,20,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Shelby,,SIDNEY CARE CENTER,Nursing Home,Nursing Home,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Altercare of Alliance,Nursing Home,Nursing Home,,,,,,,,49,,,,36,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Altercare of Louisville,Nursing Home,Nursing Home,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Altercare of Nobles Pond,Nursing Home,Nursing Home,,,,,,,,18,,,,41,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Amherst Meadows,Nursing Home,Nursing Home,,,,,,,,67,,,,23,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Aultman Woodlawn,Nursing Home,Nursing Home,,,,,,,,9,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Belden Village Health Care,Nursing Home,Nursing Home,,,,,,,,26,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Bethany Nursing Home Inc,Nursing Home,Nursing Home,,,,,,,,3,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Brewster Parke,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Canton Christian Home,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Canton Regency,Nursing Home,Nursing Home,,,,,,,,21,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Chapel Hill Retirement Community,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Country Lawn,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Danbury Senior Living Massillon,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Glenwood Care and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Green Meadows Health and Wellness Center,Nursing Home,Nursing Home,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Hanover Healthcare Center,Nursing Home,Nursing Home,,,,,,,,44,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Jackson Ridge Rehabilitation and Care,Nursing Home,Nursing Home,,,,,,,,23,,,,133,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Laurels of Massillon,Nursing Home,Nursing Home,,,,,,,,3,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Legends Care Center,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,McCrea Manor,Nursing Home,Nursing Home,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,McKinley Health Care Center,Nursing Home,Nursing Home,,,,,,,,3,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Meadow Wind Health Care Center,Nursing Home,Nursing Home,,,,,,,,40,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Rose Lane Nursing and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,30,,,,21,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Sanctuary Grande,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,St Joseph Assisted Living,Nursing Home,Nursing Home,,,,,,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,St Joseph Senior Living,Nursing Home,Nursing Home,,,,,,,,37,,,,30,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,St Luke's Lutheran Community,Nursing Home,Nursing Home,,,,,,,,123,,,,56,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,St Luke's Minerva,Nursing Home,Nursing Home,,,,,,,,10,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,Stone Creek Assisted Living and Memory Care,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,The Gables of Canton,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,The Inn at Belden Village,Nursing Home,Nursing Home,,,,,,,,28,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Stark,,The Laurels of Canton,Nursing Home,Nursing Home,,,,,,,,51,,,,35,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Altercare of Cuyahoga Falls,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Altercare Transitional Care of the Western Reserve,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,American House Senior Living,Nursing Home,Nursing Home,,,,,,,,7,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Arbors at Fairlawn,Nursing Home,Nursing Home,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Arbors at Stow,Nursing Home,Nursing Home,,,,,,,,120,,,,22,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Avenue at Macedonia,Nursing Home,Nursing Home,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Bath Creek Estates,Nursing Home,Nursing Home,,,,,,,,70,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Bath Manor Special Care Centre,Nursing Home,Nursing Home,,,,,,,,2,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Brentwood Healthcare Center,Nursing Home,Nursing Home,,,,,,,,63,,,,13,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Brookdale Senior Living - Barberton,Nursing Home,Nursing Home,,,,,,,,10,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Brookdale Senior Living - Bath,Nursing Home,Nursing Home,,,,,,,,14,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Brookdale Senior Living - Montrose,Nursing Home,Nursing Home,,,,,,,,5,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Canal Pointe Nursing and Rehabilitation Center,Nursing Home,Nursing Home,,,,,,,,18,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Canterbury of Twinsburg,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Capital Senior Living - Summit Pointe,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Concordia at Sumner,Nursing Home,Nursing Home,,,,,,,,3,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Continuing Healthcare of Cuyahoga Falls,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Copley Health Center,Nursing Home,Nursing Home,,,,,,,,33,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Danbury Senior Living  - Tallmadge,Nursing Home,Nursing Home,,,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Danbury Senior Living - Cuyahoga Falls,Nursing Home,Nursing Home,,,,,,,,7,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Elmcroft of Sagamore Hills,Nursing Home,Nursing Home,,,,,,,,8,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Falls Village Skilled Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Grande Village Retirement Community,Nursing Home,Nursing Home,,,,,,,,47,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Green Village Skilled Nursing,Nursing Home,Nursing Home,,,,,,,,17,,,,23,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Heather Knoll Retirement Village,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Heritage Crossing Assisted Living and Memory Care,Nursing Home,Nursing Home,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Heritage of Hudson,Nursing Home,Nursing Home,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Hickory Ridge Nursing and Rehabilitation Center,Nursing Home,Nursing Home,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Highland Square Rehab and Nursing,Nursing Home,Nursing Home,,,,,,,,14,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Hudson Elms Nursing Home,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Hudson Grande Senior Living,Nursing Home,Nursing Home,,,,,,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Laurel Lake Retirement Community,Nursing Home,Nursing Home,,,,,,,,8,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,ManorCare Health Services - Barberton,Nursing Home,Nursing Home,,,,,,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Maplewood Senior Living at Cuyahoga Falls,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Maplewood Senior Living at Twinsburg,Nursing Home,Nursing Home,,,,,,,,23,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Northfield Village Retirement Community,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Ohio Living Rockynol,Nursing Home,Nursing Home,,,,,,,,42,,,,23,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Pebble Creek Healthcare Center,Nursing Home,Nursing Home,,,,,,,,75,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Regina Health Center,Nursing Home,Nursing Home,,,,,,,,12,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Renaissance of Richfield-Bath,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Seasons Skilled Nursing and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,St Luke's Lutheran Community - Portage Lakes,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Stow Glen Retirement Village,Nursing Home,Nursing Home,,,,,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Sunrise of Cuyahoga Falls,Nursing Home,Nursing Home,,,,,,,,2,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,The Briarwood Healthcare Community,Nursing Home,Nursing Home,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,The Colony Healthcare Center,Nursing Home,Nursing Home,,,,,,,,66,,,,29,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,The Gables of Green,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,The Inn at Apple Ridge,Nursing Home,Nursing Home,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,The Merriman,Nursing Home,Nursing Home,,,,,,,,7,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,The Pinnacle Rehabilitation and Nursing Center,Nursing Home,Nursing Home,,,,,,,,0,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,The Village of St Edward - Fairlawn,Nursing Home,Nursing Home,,,,,,,,11,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,The Village of St Edward - Green,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Timberland Ridge Skilled Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Vitalia Active Adult Community at Montrose,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Wayside Farm Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,83,,,,22,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Windsong Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Summit,,Wyant Woods Healthcare Center,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Trumbull,,Addison Healthcare Center,Nursing Home,Nursing Home,,,,,,,,34,,,,26,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Trumbull,,Community Skilled Nursing Care,Nursing Home,Nursing Home,,,,,,,,22,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Trumbull,,Continuing Healthcare at the Ridge,Nursing Home,Nursing Home,,,,,,,,66,,,,27,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Trumbull,,Gillettes,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Trumbull,,Obrien,Nursing Home,Nursing Home,,,,,,,,22,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Trumbull,,Shepherd of the Valley Liberty-Formerly Niles,Nursing Home,Nursing Home,,,,,,,,6,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Trumbull,,Washington Square,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Trumbull,,Windsor House at Liberty Health Care Center,Nursing Home,Nursing Home,,,,,,,,46,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Trumbull,,Windsor House of Champion,Nursing Home,Nursing Home,,,,,,,,23,,,,17,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Tuscarawas,,Amberwood Manor,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Tuscarawas,,Claymont Health and Rehab,Nursing Home,Nursing Home,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Tuscarawas,,Hennis Care Centre Bolivar,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Tuscarawas,,Hennis Care Centre Dover,Nursing Home,Nursing Home,,,,,,,,61,,,,41,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Tuscarawas,,New Dawn Health and Rehab,Nursing Home,Nursing Home,,,,,,,,72,,,,18,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Tuscarawas,,Park Village New Philadelphia,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Tuscarawas,,Riverside Manor Health and Rehab,Nursing Home,Nursing Home,,,,,,,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Union,,Bluebird Retirement Community,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Union,,Monarch Skilled Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Union,,Prestige Gardens,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Union,,The Gables,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Vinton,,Hamden Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Vinton,,Maple Hills Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Artis Senior Living,Nursing Home,Nursing Home,,,,,,,,7,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Beehive of Springboro,Nursing Home,Nursing Home,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Brookside Extended Care,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Carlisle Manor,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Cedar of  Lebanon,Nursing Home,Nursing Home,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Cedar Village,Nursing Home,Nursing Home,,,,,,,,3,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Cedarview,Nursing Home,Nursing Home,,,,,,,,46,,,,18,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Central Parke,Nursing Home,Nursing Home,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Christian Village of  Mason,Nursing Home,Nursing Home,,,,,,,,20,,,,21,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Franklin Ridge Health Care Center,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Hillspring of Springboro,Nursing Home,Nursing Home,,,,,,,,49,,,,34,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Lebanon Healthcare Center,Nursing Home,Nursing Home,,,,,,,,30,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Mason Assisted Living and Memory Care,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Otterbein Lebanon,Nursing Home,Nursing Home,,,,,,,,17,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Otterbein Maineville,Nursing Home,Nursing Home,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Otterbein Springboro,Nursing Home,Nursing Home,,,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Pine Ridge,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Quaker Heights,Nursing Home,Nursing Home,,,,,,,,18,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,The Enclave,Nursing Home,Nursing Home,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,The Sheridan,Nursing Home,Nursing Home,,,,,,,,13,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Warren,,Traditions of Deerfield,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Washington,,arbors,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Washington,,Heartland of Marietta,Nursing Home,Nursing Home,,,,,,,,47,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Washington,,The Pines at Glenwood,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,Apostolic Christian Home,Nursing Home,Nursing Home,,,,,,,,6,,,,18,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,Autumnwood Nursing Home,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,Burbank Parke,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,Danbury,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,Glendora Healthcare Center,Nursing Home,Nursing Home,,,,,,,,18,,,,13,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,Orrvilla Retirement,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,Shady Lawn,Nursing Home,Nursing Home,,,,,,,,12,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,Smithville Western Care Center,Nursing Home,Nursing Home,,,,,,,,69,,,,23,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,The Avenue,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,Wayne County Care Center,Nursing Home,Nursing Home,,,,,,,,37,,,,40,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,Westview Healthy Living,Nursing Home,Nursing Home,,,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wayne,,Windsor House - Doylestown,Nursing Home,Nursing Home,,,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Williams,,Evergreen Manor,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Williams,,Hillside Country Living,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Williams,,Parkview Nursing Center,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Williams,,SKLD Bryan,Nursing Home,Nursing Home,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,Bowling Green Manor,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,Briar Hill Health Campus,Nursing Home,Nursing Home,,,,,,,,45,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,Brookdale Bowling Green,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,Grand Rapids Care Center,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,Heartland of Perrysburg,Nursing Home,Nursing Home,,,,,,,,31,,,,17,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,Kingston Rehabilitation of Perrysburg,Nursing Home,Nursing Home,,,,,,,,12,,,,32,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,Kingston Residence of Perrysburg,Nursing Home,Nursing Home,,,,,,,,41,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,Manor at Perrysburg,Nursing Home,Nursing Home,,,,,,,,16,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,SKLD Perrysburg,Nursing Home,Nursing Home,,,,,,,,50,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,St Clare Commons,Nursing Home,Nursing Home,,,,,,,,1,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,Waterford at Levis Commons,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wood,,Wood Haven Health Care,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wyandot,,Fairhaven Nursing Home,Nursing Home,Nursing Home,,,,,,,,34,,,,18,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Wyandot,,Wyandot County Skilled Nursing,Nursing Home,Nursing Home,,,,,,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,,
